place_id,name,lat,lng,address,types,source_query
ChIJY5ETuM2gEm0RFg6D9SQ6qsE,Bhana's Foodmarket & Takeaways,-37.1117172,174.6159085,"2619 Awhitu Road, Matakawau, Auckland","convenience_store,meal_takeaway,liquor_store,store,restaurant,food,point_of_interest,establishment",restaurant
ChIJ9ZbEMHtUDW0Ryc_oIcD-FWQ,Karaka Community Event Centre @ Karaka Sports Park,-37.1014611,174.8789418,"372 Blackbridge Road, Karaka","park,restaurant,food,point_of_interest,establishment",restaurant
ChIJASVaaABVDW0RqMKsv4Zyo-A,Little Eats,-37.1014867,174.8791453,"372 Blackbridge Road, Karaka","restaurant,food,point_of_interest,establishment",restaurant
ChIJfeVmBolTDW0Ra6Js8Vqvk0c,Karaka General Store and Cafe,-37.0986319,174.8849175,"257 Linwood Road, Karaka","cafe,restaurant,food,point_of_interest,establishment",restaurant
ChIJM_Iu0OhSDW0R1tj54gSPoy0,Autobahn Cafe Papakura,-37.08774579999999,174.9398176,"State Highway 1, Rosehill, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJRefxMsVUDW0RdLgnn-o6BrU,McDonald's Drury MSA,-37.0875164,174.9396903,"Shop no. 2, BP Motorway Service Centre, Auckland Southern Motorway, Rosehill, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJZy-EPtutcm0RwXTSsP15Yng,MADE Cafe,-37.1022131,174.9404391,"183 Bremner Road, Auckland","cafe,restaurant,food,point_of_interest,establishment",restaurant
ChIJ-zxyFjJTDW0RDSD0tBGseyw,Park Green Cafe & Bar,-37.0862237,174.9298277,"180 Park Estate Road, Rosehill, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJKYfFqExTDW0R0_hoHm2Dijs,wildbean cafe,-37.0883061,174.9398763,"Auckland Southern Motorway, Rosehill, Auckland","cafe,bakery,store,restaurant,food,point_of_interest,establishment",restaurant
ChIJkeIdl6escm0RGpBhR7-EWmo,Ned's Roasts,-37.1028905,174.9524112,"5/232 Great South Road, Auckland","restaurant,meal_takeaway,food,point_of_interest,establishment",restaurant
ChIJmeDsHqascm0R8ziHIqWYqks,Murphy's Law Irish Bar,-37.1007618,174.9515078,"200 Great South Road, Drury","bar,rv_park,lodging,restaurant,food,point_of_interest,establishment",restaurant
ChIJfb1syXqtcm0RBmBz7MNoc8s,Mum’s Sushi,-37.1033793,174.9522345,"232 Great South Road, Drury","restaurant,food,point_of_interest,establishment",restaurant
ChIJe96UJ6etcm0Rnf_YUfAnGFU,Curry & Craft Indian Restaurant,-37.10373999999999,174.952117,"11/236 Great South Road, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJh6rk8SVTDW0RHhiQyI3AQuc,Karaka Spice Junction,-37.0839268,174.9075999,"322 Hingaia Road, Karaka","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJgzIZtNWscm0R0c__C7Mkh5g,New Ruby Restaurant,-37.0635525,174.9437524,"2 Averill Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJ8YreyNWscm0R5hm19TKf7s8,Wild Orchid Thai Restaurant,-37.0635227,174.9439223,"6 Averill Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJKZ-vmtWscm0R_0VQ7438jB4,The Emerald Thai Restaurant,-37.0619444,174.9433333,"60 O'Shannessy Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJHdlxLSutcm0RMw89IS8BT0I,Wendy's Hamburgers,-37.0580163,174.9401924,"80/82 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJd2ktddWscm0RF5Fkc7jsKKg,Ezmeralda's Cafe,-37.06251869999999,174.9429842,"23 Broadway, Papakura, Auckland","restaurant,cafe,food,point_of_interest,establishment",restaurant
ChIJ22Z-MtWscm0RBtmF1sbxIyo,Pizza Hut,-37.0629699,174.9402186,"25B Elliot Street, Papakura, Auckland","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJI50G1Sqtcm0R68HY5lxSlvM,KFC,-37.058516,174.940423,"Great South Road, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJJbCvWjRTDW0RqAtr2eIL_vI,Rosehill Shopping Centre,-37.0791114,174.9369218,"27 Edinburgh Avenue, Rosehill, Auckland","shopping_mall,laundry,meal_takeaway,grocery_or_supermarket,liquor_store,store,restaurant,food,point_of_interest,establishment",restaurant
ChIJG-2oOdWscm0Rzfw2q727T7g,Galaxy Pizza,-37.0627959,174.9410009,"16 East Street, Papakura, Auckland","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJqfWVCNWscm0Rfz6j9VQSDwg,Satay Noodle House,-37.063129,174.942459,"183 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJWy_RadSscm0RUWkn_a-nBF8,The Pizza Box,-37.0652717,174.9435757,"58 Wood Street, Papakura, Auckland","cafe,restaurant,food,point_of_interest,establishment",restaurant
ChIJ31tZRdSscm0RHQmKb2pXHL0,Red Earth Bistro and Wine Bar,-37.0645932,174.9434416,"255 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJq-03oYlIDW0R4dxxcUbwNl4,Noodle Canteen Papakura,-37.061636,174.941206,"123 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJzdsLVNKscm0RM2sjWcqgINA,Subway,-37.0626354,174.9424586,"160 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJ9QGjotWscm0R4rNQZy4wTBc,Salt & Pepper restaurant,-37.0623077,174.9431124,"32 Broadway, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJZTkEriqtcm0R8PK5U7qaF3Y,McDonald's Papakura,-37.059984,174.9402132,"101 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJHWncyiqtcm0REH2IN6q1YZQ,HELL Pizza Papakura,-37.05962659999999,174.940182,"89 Great South Road, Papakura, Auckland","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJEwiuLtVSDW0RLXKgToQSVOU,Punjab Palace,-37.0587224,174.9398306,"71D Great South Road, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJ17dNQdSscm0RgNrwimu8FGM,Lucky Day Takeaway,-37.0649665,174.9437648,"277 Great South Road, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJde9VN86scm0RwLVM5B0yYo8,Opaheke Takeaways,-37.0731936,174.9472645,"37 Opaheke Road, Ōpaheke, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJL7IxFppNDW0RKuQYOfsCNb8,Domino's Pizza Papakura,-37.0585185,174.9398832,"2/69 Great South Road, Papakura, Auckland","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJ3Tkokdascm0R_uE0MRcqo7c,Brandy's Cafe,-37.0638777,174.9453875,"2/14 Railway Street West, Papakura, Auckland","cafe,restaurant,food,point_of_interest,establishment",restaurant
ChIJiS-ky9ZSDW0Ri3Suqyloqbw,Shang Lee Smorgasbord & Chinese Takeaways,-37.05875189999999,174.939768,"3/71 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJGTVvSNSscm0RhtwE-ZuRLlQ,Stampede Restaurant & Bar,-37.0644544,174.9439583,"238 Great South Road, Papakura, Auckland","night_club,bar,restaurant,food,point_of_interest,establishment",restaurant
ChIJ7ZdC8c5TDW0RbOBWim1MfpA,MELBA Karaka,-37.07320349999999,174.9269358,"47 Harbourside Drive, Karaka, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJY8_Wnd1TDW0RWV_mgsyOTSg,Subway,-37.0734546,174.9263041,"47 Harbourside Drive, Karaka","restaurant,food,point_of_interest,establishment",restaurant
ChIJJdzPj3NTDW0RH8MISGgsufc,McDonald's Karaka,-37.07351709999999,174.9261533,"47 Harbourside Drive, Karaka","restaurant,food,point_of_interest,establishment",restaurant
ChIJj2nwGy9TDW0RXBNo-sWfjuc,Pizza Hut,-37.0735713,174.9260738,"2/47 Harbourside Drive, Karaka","restaurant,food,point_of_interest,establishment",restaurant
ChIJzXfjY_9TDW0RB6SlDQk8zdw,Ethereal Restaurant,-37.07445200000001,174.9266678,"8 Hinau Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJ_-zlbhpTDW0RpOUUXaFpYIs,St Pierres Sushi Karaka,-37.0736114,174.9256384,"Unit 1/47 Harbourside Drive, Karaka, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJb6FLEABTDW0Ru1aPtWbEgoQ,KFC,-37.073387,174.9248676,"49 Hingaia Road, Karaka","restaurant,food,point_of_interest,establishment",restaurant
ChIJqymdZQBTDW0RKtmcjXB4wBk,Taco Bell Karaka,-37.07396179999999,174.9246574,"43 Hingaia Road, Karaka","restaurant,food,point_of_interest,establishment",restaurant
ChIJU5NdRDxTDW0RRpXNkLhVLoQ,Urban Soul Cafe and Bistro,-37.0745349,174.923144,"71 Hingaia Road, Karaka","restaurant,cafe,food,point_of_interest,establishment",restaurant
ChIJq1d68CNTDW0RyXhyclukD8E,"Cinnamon, Indian Eatery & Bar",-37.0743729,174.9225445,"Unit B4/75 Hingaia Road, Karaka","restaurant,food,point_of_interest,establishment",restaurant
ChIJ9xB6VDxTDW0R94PX5SwFT3o,Sushi wa Kim chef,-37.0742378,174.9223785,"7/75 Hingaia Road, Karaka","restaurant,food,point_of_interest,establishment",restaurant
ChIJPQj8ay9TDW0RNK6A3PbkCow,Pahurehure Takeaways,-37.0676204,174.9306696,"95 Elliot Street, Pahurehure, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJpecdbbpTDW0RKUppGIgYdhw,Kebabs & More,-37.07897829999999,174.9320458,"83 Chichester Drive, Rosehill, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJE1bsltOscm0RoMh-mXXMwZM,Rosehill Takeaways,-37.07912799999999,174.936971,"27 Edinburgh Avenue, Rosehill, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJ-XOChpVTDW0RgYmapjw0dOQ,Masala vibe,-37.0813952,174.9189277,"18 Gelderland Way, Karaka","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJjX4ECb2tcm0RIRXCmxb1TFo,Grazeyard Food Trailer,-37.0637247,174.9401446,"20 Elliot Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJ55Lacoitcm0RCwJPjNHQ0R8,Shree Radhe Food (SRF),-37.0637247,174.9401446,"20 Elliot Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJjT21_QKtcm0RJTb-JKVj5HE,Punjab Express Papakura,-37.0663819,174.9435609,"315 Great South Road, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJ4RQkNAetcm0RnFFiBDOBtlc,Select Pizza,-37.066191,174.943575,"3/311 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJ5_taC1JTDW0Ra3MLGazz1hY,Ribs & Wings Papakura,-37.0661896,174.9435771,"3/311 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJ1x1OTWetcm0RIiaxjwwch7Y,Gourmet king takeaway,-37.06327709999999,174.9415929,"22 East Street, Papakura, North","restaurant,food,point_of_interest,establishment",restaurant
ChIJyc8l4PGtcm0R9Qvyu7NU_X0,Turmeric Flavours Of India,-37.0627213,174.9411558,"13 Elliot Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJbaXrPtWscm0ROH-PRROX4KY,Elliot Bakery & Cafe,-37.0626849,174.9411771,"11 Elliot Street, Papakura, Auckland","bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment",restaurant
ChIJtVWwP9Wscm0REt5N1k9CpG8,Family Chinese Takeaway,-37.06271009999999,174.9412386,"11 Elliot Street, Pahurehure, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJt41pcQCtcm0Ro9OBweATVHE,Mithaiwala Papakura,-37.0640873,174.9429813,"223 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJ1QGUi7Gtcm0RnnYItY66mW8,Lil Abners Papakura,-37.06480579999999,174.9437014,"271 Great South Road, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJwzgSXitMDW0RLWE3RvfvbYY,Grumpys,-37.06390849999999,174.9429822,"221 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJ13rODdWscm0RkaX-OIjPiZ8,Ronnie's Cafe,-37.0628023,174.9422158,"167/169 Great South Road, Papakura, Auckland","cafe,meal_takeaway,store,restaurant,food,point_of_interest,establishment",restaurant
ChIJq3j2apKtcm0RDji8EPBPJCQ,Danny's Kebab and Chargrilled Burgers,-37.0635218,174.9430821,"194 Great South Road, Papakura North, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJpeZloDOtcm0RWOfUkShUsk8,Blue Pacific Takeaway,-37.063644,174.943219,"200 Great South Road, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJI-94QgCtcm0RS5s6XYcemUA,NZ Momo,-37.06334979999999,174.9429333,"182 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJYZj_B9Wscm0RRt4Pv1u2tBw,Aoyama Sushi,-37.0633322,174.9429256,"182 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJlf759Vmtcm0RRrZZksvztRQ,IZU,-37.062829,174.9425462,"170 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJDQni3-escm0RkaHXAN0HF7M,Hunua Road Lunchbar,-37.0724565,174.9622116,"66 Hunua Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJ7c9k_YWtcm0RiMtNBjHq630,Ohana Bistro,-37.0713749,174.9637917,"5 Croskery Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJY16rPq2tcm0RqHYelgO1VDs,Indian Eats,-37.0654075,174.9671807,"117 Settlement Road, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJdYKFESCtcm0RgrgoOfisnIA,SHEEHAN TAKEAWAYS,-37.06142020000001,174.9591703,"1C Sheehan Avenue, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJFzTzWD2tcm0RiOKVtOzJnqE,MMs Chicken Run,-37.0623638,174.9478327,"35/c Royston Street, Papakura","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJs6LtLf2tcm0RJS-ODKSobN8,Swad Amritsari,-37.064333,174.9457144,"2/10 Railway Street West, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJAQBgvyGtcm0RjX6ZL60f1ko,Cross st takeaways papakura,-37.057686,174.9595437,"9 Wilson Place, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJX39wBtOtcm0RwOGrGhL34QY,The Chef Of India,-37.06200399999999,174.9475555,"7/1 Prictor Street, Papakura, Auckland","restaurant,meal_takeaway,food,point_of_interest,establishment",restaurant
ChIJkWQCvjetcm0RyY0FkpkRhgI,Asian food,-37.06170959999999,174.947669,"1 Prictor Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJT_Zh7ymtcm0RFvTHprisvT0,Mr Sushi,-37.0618873,174.9473142,"Unit 10/1 Prictor Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJywiQR7atcm0R8hNf6ymno6E,Roast House,-37.06183259999999,174.9472855,"1 Prictor Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJEw--aRCtcm0RHIpJ9QntRy8,Brothers BBQ House,-37.0615495,174.9474853,"3/1 Prictor Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJUZ6h3KKtcm0RAfWFTiRU0oo,Papakura Fresh Fish & Takeaway,-37.0615683,174.9474263,"Unit 8/1 Prictor Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJdeRgxOWtcm0R_RRIcZMS-64,Papakura curry mahal,-37.0584195,174.9532157,"curry mahal 74 Clevedon Road, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJaRAcYDmtcm0R2_IeUotK2iI,Azumaya Sushi & Hot Food,-37.0633979,174.9441455,"6 Averill Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJX_16Tl2tcm0RhrrqPxW5ZUg,Indian Zaika Restaurant Papakura,-37.0624584,174.9439188,"4/46 Broadway, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJuzmJHmutcm0RQUtp2HJIMq4,Papakura Kukbab,-37.06243189999999,174.9436,"44 Broadway, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJNZvWltWscm0RNSO2jTcpuBE,Little Tokyo Sushi,-37.0622586,174.9435355,"123 O'Shannessey Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJgbyBNACtcm0R-S0LTDpkB5U,SUSHI GALLERY,-37.0620065,174.9436739,"103 O'Shannessey Street, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJ_4p24W2tcm0R82JtvxPo3Nc,Delicious Korean Chicken,-37.0620395,174.9436396,"105 O'Shannessey Street, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJszjqH_atcm0Ryab4VwzivLU,Totally Chicken Papakura,-37.0620213,174.9435961,"105 O'Shannessey Street, Papakura, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJ60aRgfutcm0RJ2q8e19XBm0,Hunua Eatery,-37.0629005,174.9426541,"174 Great South Road, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJFd2edzOtcm0RDVhwlWOE_-E,The Bakehouse Cafe,-37.0629005,174.9426541,"174 Great South Road, Papakura, Auckland","cafe,restaurant,food,point_of_interest,establishment",restaurant
ChIJV_6usBKtcm0R55eqJrO8IKE,Gulab Sweets and Snacks Restaurant - Taste of India,-37.0623462,174.9430536,"30 Broadway, Papakura, Auckland","meal_takeaway,store,restaurant,food,point_of_interest,establishment",restaurant
ChIJz96RK7etcm0R6wSgvFNKxWo,Flame Kebab,-37.06230109999999,174.9430425,"30 Broadway, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJ32ozy_Ctcm0R-vNytOfX9ZQ,Mama Sila Catering & Services Papakura,-37.0625031,174.9427692,"15 Broadway, Papakura, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJicUysXqucm0RAa5ZMDh6sAc,Vin Alto Restaurant and Functions,-37.05679550000001,175.0362738,"424 Creightons Road, Clevedon","restaurant,food,point_of_interest,establishment",restaurant
ChIJfwa-qayvcm0RDQ0tocNxrPw,John Hill Estate,-37.0610552,175.0657058,"231 White Road, Hunua","meal_takeaway,meal_delivery,restaurant,food,point_of_interest,establishment",restaurant
ChIJe7UQxIevcm0RGTIigSWr41Q,Hunua Falls Cafe and Bar,-37.0823671,175.0725205,"2330 Hunua Road, Hunua","restaurant,food,point_of_interest,establishment",restaurant
ChIJLWyqEBdSDW0RAPay64SmUd0,Subway Clendon(Inside Mobil Station),-37.0322805,174.868731,"459 Roscommon Road, Clendon Park, Clendon","restaurant,food,point_of_interest,establishment",restaurant
ChIJW-ithRBSDW0Rw-Kaoho4tEk,Clendon Asian Cuisine,-37.0322639,174.8690263,"B2 Clendon Shopping Centre 451 Roscommon Road, Manurewa, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJPd3QjSRSDW0RtHxTuH7LbuY,Weymouth Takeaways,-37.0428587,174.8652471,"Waimahia Avenue, Weymouth, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJdRbDsv9NDW0Rn6ypVyD5c8I,Evelinas Polynesian Food,-37.0337199,174.8686465,"459 Roscommon Road, Clendon Park, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJxWV_CgBTDW0R2IlHMHOsi7w,Clendon Kebab,-37.033525,174.8683364,"459 Roscommon Road, Clendon Park, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJEVLAcxdSDW0Raaa78Jwb87Q,Ocean Harvest Seafood and Takeaways,-37.0333827,174.8682439,"Shop 5D/451 Roscommon Road, Clendon Park, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJjZyQI35TDW0Rmj0QLqlEjXc,Spin Spuds Food Truck - Auckland,-37.0374029,174.8763533,"40 Carn Place, Weymouth, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJjXUy--hTDW0R1-qTDzal7tg,Pizza Hut,-37.03195419999999,174.867655,"459 Roscommon Road, Clendon Park, Auckland","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJM_VpahdSDW0Rwzvj7Ju3W20,Gourmet BBQ Takeaways - The most delicious local Chinese & Asian cuisine,-37.03180510000001,174.8678123,"Located in Clendon Shopping Centre G02/459 Roscommon Road, Clendon Park, Auckland","meal_takeaway,store,restaurant,food,point_of_interest,establishment",restaurant
ChIJuZ41nnFTDW0RR98QyCXzn_g,Chef Pakwan Indian Cuisine,-37.0317477,174.86767,"G1/10 Robert Ross Place, Clendon Park, Near Pak N Save, Manurewa, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJu2m6TxdSDW0RZCLEv6vQbdo,Chicken Deli,-37.03180379999999,174.8679558,"459 Roscommon Road Shop G3 Clendon shopping center Clendon Park, Manurewa, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJF1MDTxdSDW0R3RoYg_brIz8,Brandy's Roast,-37.0317251,174.8680269,"Clendon Shopping Centre Shop G4/459 Roscommon Road, Clendon Park, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJXzUeRqFTDW0RSBHyuemXsto,Clendon Fish & Chips and Takeaway,-37.03169430000001,174.8679565,"Shop G5/459 Roscommon Road, Clendon Park, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJ0_C5gh5SDW0RQxOK9bkIoc8,Finlayson Takeaways,-37.0307885,174.8599483,"140 Finlayson Avenue, Clendon Park, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJlV-SNhdSDW0RNRA6pyvpcAg,McDonald's Clendon Park,-37.0314991,174.8685672,"443/459 Roscommon Road, Manukau City Centre, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJOyFOaEFSDW0R54-5mYOL33I,Weymouth Cosmopolitan Sports Club Inc.,-37.0417919,174.8815305,"151 Sykes Road, Manurewa, Auckland","bar,restaurant,food,point_of_interest,establishment",restaurant
ChIJ2Zw2tBBSDW0RhZ9jS0ybgnM,TNC Fried Chicken Clendon,-37.0309067,174.8682077,"5/439 Roscommon Road, Clendon Park, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJiYm3sBBSDW0R7GiOvxeJRm8,Domino's Pizza Clendon Park,-37.0306159,174.8679763,"1/429 Roscommon Road, Clendon Park, Auckland","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJl-R9YJBTDW0RIOvh9w0ld1g,Bala’s (Country Fried Chicken-Clendon),-37.0306022,174.8679907,"429 Roscommon Road Clendon Park, Wiri, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJ-X-pKFxTDW0R1mAvbMOdUvc,Super king BBQ takeaway,-37.0302292,174.8678191,"2/423 Roscommon Road, Manurewa, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJY_I2xu9SDW0RzDkh-t3Olk0,Natcha Thai Restuarant,-37.0471599,174.9100069,"68 Walter Strevens Drive, Takanini, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJG-FSQ-pSDW0RT7b_2KH27Jo,Night ‘n Day Takanini,-37.0345263,174.908241,"12 Great South Road, Takanini, Auckland","grocery_or_supermarket,cafe,meal_takeaway,store,restaurant,food,point_of_interest,establishment",restaurant
ChIJEeGWuk1SDW0RaxYWBftXUXM,Moor Park Takeaway,-37.0553422,174.8861551,"132 Carnoustie Drive, Wattle Downs, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJY-WntOxSDW0R0nqu8cyxSEw,Golden Hut Takeaway,-37.0384522,174.9133796,"88 Great South Road, Takanini, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJnwsk41pSDW0RB58jmAXt04M,Wattle Downs Golf Course,-37.0488775,174.8894667,"Wattle Farm Road, Wattle Downs, Auckland","bar,restaurant,food,point_of_interest,establishment",restaurant
ChIJmX9XAMdTDW0Rj6B0Pd9fjKY,"Wattle Downs Café, Bar & Restaurant",-37.0484429,174.8892881,"Wattle Farm Road, Wattle Downs, Auckland","cafe,bar,restaurant,food,point_of_interest,establishment",restaurant
ChIJTbx9bl9SDW0RrTYsNcFI9ag,Coxhead Takeaways,-37.0411405,174.8975915,"2/99 Tington Avenue, Manurewa, Manukau","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJlxnUprNTDW0RrGpclsDWPoM,SlowButSure wintherace,-37.03540390000001,174.8919887,"75 Thompson Terrace, Manurewa, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJuSqZxu9SDW0RM05dRsgyOfo,Conifer Grove Takeaways,-37.04726049999999,174.909953,"68f Walter Strevens Drive, Conifer Grove, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJXeiMue9SDW0RowkrFVUIG6I,Conifer Bakery & Cafe,-37.0471994,174.9104936,"68a Walter Strevens Drive, Conifer Grove, Auckland","cafe,bakery,store,restaurant,food,point_of_interest,establishment",restaurant
ChIJ7eZNMrZTDW0RSEaM58VIy1U,The Sushi Platter - Waiata Shores,-37.0355183,174.907917,"2 Periko Way, Takanini, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJdSZbVVBTDW0RiNM5vzsoSoU,The Maharaj Kitchen,-37.03982209999999,174.9126633,"1/8 Challen Close, Conifer Grove, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJbQkUL4xSDW0RdZpZwlhyveI,Country Fried Chicken,-37.0332495,174.9058209,"323 Great South Road, Manurewa, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJDbSOD_pTDW0R51J81XjHsCc,Crust Pizza & More,-37.0302833,174.896866,"65 Churchill Avenue, Manurewa, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJlfSAqhNTDW0RKt6CV4dT8Tk,Heaven Indian Kitchen,-37.0302334,174.896862,"4/61 Churchill Avenue, Manurewa, Auckland","meal_takeaway,restaurant,food,point_of_interest,establishment",restaurant
ChIJU96YU5NSDW0RWepe_4h8--w,Shere Punjab,-37.03836349999999,174.9134608,"f/88 Great South Road, Takanini, Auckland","restaurant,food,point_of_interest,establishment",restaurant
ChIJS4_fWDFTDW0RXN3Q0guuEiU,wildbean cafe,-37.0388379,174.914022,"102 Great South Road, Takanini, Auckland","cafe,bakery,store,restaurant,food,point_of_interest,establishment",restaurant
